base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,La,0.056,v1,Ga,20,N-Ga-N,2-3,110.9894
GaN,La,0.056,v1,Ga,20,N-Ga-N,2-4,111.3188
GaN,La,0.056,v1,Ga,20,N-Ga-N,3-4,107.9625
GaN,La,0.056,v1,Ga,21,N-Ga-N,1-2,109.9421
GaN,La,0.056,v1,Ga,21,N-Ga-N,1-3,109.9644
GaN,La,0.056,v1,Ga,21,N-Ga-N,1-4,106.8366
GaN,La,0.056,v1,Ga,21,N-Ga-N,2-3,108.4931
GaN,La,0.056,v1,Ga,21,N-Ga-N,2-4,110.2308
GaN,La,0.056,v1,Ga,21,N-Ga-N,3-4,111.3685
GaN,La,0.056,v1,Ga,22,N-Ga-N,1-2,106.8024
GaN,La,0.056,v1,Ga,22,N-Ga-N,1-3,109.0623
GaN,La,0.056,v1,Ga,22,N-Ga-N,1-4,109.0273
GaN,La,0.056,v1,Ga,22,N-Ga-N,2-3,109.6479
GaN,La,0.056,v1,Ga,22,N-Ga-N,2-4,110.932
GaN,La,0.056,v1,Ga,22,N-Ga-N,3-4,111.2478
GaN,La,0.056,v1,Ga,23,N-Ga-N,1-2,100.0326
GaN,La,0.056,v1,Ga,23,N-Ga-N,1-3,112.6324
GaN,La,0.056,v1,Ga,23,N-Ga-N,1-4,112.6323
GaN,La,0.056,v1,Ga,23,N-Ga-N,2-3,111.7845
GaN,La,0.056,v1,Ga,23,N-Ga-N,2-4,111.7846
GaN,La,0.056,v1,Ga,23,N-Ga-N,3-4,107.93
GaN,La,0.056,v1,Ga,24,N-Ga-N,1-2,103.607
GaN,La,0.056,v1,Ga,24,N-Ga-N,1-3,106.5164
GaN,La,0.056,v1,Ga,24,N-Ga-N,1-4,117.4577
GaN,La,0.056,v1,Ga,24,N-Ga-N,2-3,113.0865
GaN,La,0.056,v1,Ga,24,N-Ga-N,2-4,113.2407
GaN,La,0.056,v1,Ga,24,N-Ga-N,3-4,103.0523
GaN,La,0.056,v1,Ga,25,N-Ga-N,1-2,109.6769
GaN,La,0.056,v1,Ga,25,N-Ga-N,1-3,112.1693
GaN,La,0.056,v1,Ga,25,N-Ga-N,1-4,107.8168
GaN,La,0.056,v1,Ga,25,N-Ga-N,2-3,112.1688
GaN,La,0.056,v1,Ga,25,N-Ga-N,2-4,107.8169
GaN,La,0.056,v1,Ga,25,N-Ga-N,3-4,106.9681
GaN,La,0.056,v1,Ga,26,N-Ga-N,1-2,103.2366
GaN,La,0.056,v1,Ga,26,N-Ga-N,1-3,111.3369
GaN,La,0.056,v1,Ga,26,N-Ga-N,1-4,111.3367
GaN,La,0.056,v1,Ga,26,N-Ga-N,2-3,111.3823
GaN,La,0.056,v1,Ga,26,N-Ga-N,2-4,111.3824
GaN,La,0.056,v1,Ga,26,N-Ga-N,3-4,108.1675
GaN,La,0.056,v1,Ga,27,N-Ga-N,1-2,102.1041
GaN,La,0.056,v1,Ga,27,N-Ga-N,1-3,111.9799
GaN,La,0.056,v1,Ga,27,N-Ga-N,1-4,112.2582
GaN,La,0.056,v1,Ga,27,N-Ga-N,2-3,110.5586
GaN,La,0.056,v1,Ga,27,N-Ga-N,2-4,112.231
GaN,La,0.056,v1,Ga,27,N-Ga-N,3-4,107.7232
GaN,La,0.056,v1,Ga,28,N-Ga-N,1-2,102.4914
GaN,La,0.056,v1,Ga,28,N-Ga-N,1-3,111.7686
GaN,La,0.056,v1,Ga,28,N-Ga-N,1-4,109.7107
GaN,La,0.056,v1,Ga,28,N-Ga-N,2-3,111.4448
GaN,La,0.056,v1,Ga,28,N-Ga-N,2-4,112.3692
GaN,La,0.056,v1,Ga,28,N-Ga-N,3-4,108.9637
GaN,La,0.056,v1,Ga,29,N-Ga-N,1-2,107.1148
GaN,La,0.056,v1,Ga,29,N-Ga-N,1-3,110.6166
