base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,Sc,0.056,v2,In,15,N,In-N,2,2.156156
InN,Sc,0.056,v2,In,15,N,In-N,3,2.162973
InN,Sc,0.056,v2,In,15,N,In-N,4,2.163559
InN,Sc,0.056,v2,In,16,N,In-N,1,2.154196
InN,Sc,0.056,v2,In,16,N,In-N,2,2.15496
InN,Sc,0.056,v2,In,16,N,In-N,3,2.155954
InN,Sc,0.056,v2,In,16,N,In-N,4,2.162758
InN,Sc,0.056,v2,In,17,N,In-N,1,2.155793
InN,Sc,0.056,v2,In,17,N,In-N,2,2.157032
InN,Sc,0.056,v2,In,17,N,In-N,3,2.157032
InN,Sc,0.056,v2,In,17,N,In-N,4,2.159224
InN,Sc,0.056,v2,In,18,N,In-N,1,2.154782
InN,Sc,0.056,v2,In,18,N,In-N,2,2.156056
InN,Sc,0.056,v2,In,18,N,In-N,3,2.159119
InN,Sc,0.056,v2,In,18,N,In-N,4,2.160507
InN,Sc,0.056,v2,In,19,N,In-N,1,2.155648
InN,Sc,0.056,v2,In,19,N,In-N,2,2.156158
InN,Sc,0.056,v2,In,19,N,In-N,3,2.162971
InN,Sc,0.056,v2,In,19,N,In-N,4,2.163558
InN,Sc,0.056,v2,In,20,N,In-N,1,2.155538
InN,Sc,0.056,v2,In,20,N,In-N,2,2.15636
InN,Sc,0.056,v2,In,20,N,In-N,3,2.156362
InN,Sc,0.056,v2,In,20,N,In-N,4,2.160788
InN,Sc,0.056,v2,In,21,N,In-N,1,2.153557
InN,Sc,0.056,v2,In,21,N,In-N,2,2.15913
InN,Sc,0.056,v2,In,21,N,In-N,3,2.159724
InN,Sc,0.056,v2,In,21,N,In-N,4,2.171776
InN,Sc,0.056,v2,In,22,N,In-N,1,2.154784
InN,Sc,0.056,v2,In,22,N,In-N,2,2.156058
InN,Sc,0.056,v2,In,22,N,In-N,3,2.159117
InN,Sc,0.056,v2,In,22,N,In-N,4,2.160506
InN,Sc,0.056,v2,In,23,N,In-N,1,2.153945
InN,Sc,0.056,v2,In,23,N,In-N,2,2.154498
InN,Sc,0.056,v2,In,23,N,In-N,3,2.15507
InN,Sc,0.056,v2,In,23,N,In-N,4,2.161672
InN,Sc,0.056,v2,In,24,N,In-N,1,2.155408
InN,Sc,0.056,v2,In,24,N,In-N,2,2.155645
InN,Sc,0.056,v2,In,24,N,In-N,3,2.155917
InN,Sc,0.056,v2,In,24,N,In-N,4,2.160454
InN,Sc,0.056,v2,In,25,N,In-N,1,2.154653
InN,Sc,0.056,v2,In,25,N,In-N,2,2.154655
InN,Sc,0.056,v2,In,25,N,In-N,3,2.159301
InN,Sc,0.056,v2,In,25,N,In-N,4,2.171898
InN,Sc,0.056,v2,In,26,N,In-N,1,2.154354
InN,Sc,0.056,v2,In,26,N,In-N,2,2.155918
InN,Sc,0.056,v2,In,26,N,In-N,3,2.159508
InN,Sc,0.056,v2,In,26,N,In-N,4,2.159824
InN,Sc,0.056,v2,In,27,N,In-N,1,2.153947
InN,Sc,0.056,v2,In,27,N,In-N,2,2.154496
InN,Sc,0.056,v2,In,27,N,In-N,3,2.155072
InN,Sc,0.056,v2,In,27,N,In-N,4,2.161672
InN,Sc,0.056,v2,In,28,N,In-N,1,2.153297
InN,Sc,0.056,v2,In,28,N,In-N,2,2.153299
InN,Sc,0.056,v2,In,28,N,In-N,3,2.158035
InN,Sc,0.056,v2,In,28,N,In-N,4,2.171953
InN,Sc,0.056,v2,In,29,N,In-N,1,2.155884
InN,Sc,0.056,v2,In,29,N,In-N,2,2.157308
InN,Sc,0.056,v2,In,29,N,In-N,3,2.158333
InN,Sc,0.056,v2,In,29,N,In-N,4,2.160448
InN,Sc,0.056,v2,In,30,N,In-N,1,2.154356
InN,Sc,0.056,v2,In,30,N,In-N,2,2.155919
InN,Sc,0.056,v2,In,30,N,In-N,3,2.159509
InN,Sc,0.056,v2,In,30,N,In-N,4,2.159822
InN,Sc,0.056,v2,In,31,N,In-N,1,2.155147
InN,Sc,0.056,v2,In,31,N,In-N,2,2.155149
InN,Sc,0.056,v2,In,31,N,In-N,3,2.160982
InN,Sc,0.056,v2,In,31,N,In-N,4,2.163518
InN,Sc,0.056,v2,In,32,N,In-N,1,2.155408
InN,Sc,0.056,v2,In,32,N,In-N,2,2.155644
InN,Sc,0.056,v2,In,32,N,In-N,3,2.155915
InN,Sc,0.056,v2,In,32,N,In-N,4,2.160453
InN,Sc,0.056,v2,In,33,N,In-N,1,2.155886
InN,Sc,0.056,v2,In,33,N,In-N,2,2.157308
InN,Sc,0.056,v2,In,33,N,In-N,3,2.158332
InN,Sc,0.056,v2,In,33,N,In-N,4,2.160447
InN,Sc,0.056,v2,In,34,N,In-N,1,2.156375
InN,Sc,0.056,v2,In,34,N,In-N,2,2.156376
InN,Sc,0.056,v2,In,34,N,In-N,3,2.160883
InN,Sc,0.056,v2,In,34,N,In-N,4,2.165694
InN,Sc,0.056,v2,Sc,35,N,Sc-N,1,2.098671
InN,Sc,0.056,v2,Sc,35,N,Sc-N,2,2.09921
InN,Sc,0.056,v2,Sc,35,N,Sc-N,3,2.099422
InN,Sc,0.056,v2,Sc,35,N,Sc-N,4,2.099458
InN,Sc,0.056,v2,Sc,36,N,Sc-N,1,2.09753
InN,Sc,0.056,v2,Sc,36,N,Sc-N,2,2.097556
InN,Sc,0.056,v2,Sc,36,N,Sc-N,3,2.098072
InN,Sc,0.056,v2,Sc,36,N,Sc-N,4,2.101056
InN,Sc,0.056,v3,In,1,N,In-N,1,2.15426
InN,Sc,0.056,v3,In,1,N,In-N,2,2.15605
InN,Sc,0.056,v3,In,1,N,In-N,3,2.159663
InN,Sc,0.056,v3,In,1,N,In-N,4,2.159671
InN,Sc,0.056,v3,In,2,N,In-N,1,2.153835
InN,Sc,0.056,v3,In,2,N,In-N,2,2.153836
InN,Sc,0.056,v3,In,2,N,In-N,3,2.154093
InN,Sc,0.056,v3,In,2,N,In-N,4,2.160101
InN,Sc,0.056,v3,In,3,N,In-N,1,2.154672
InN,Sc,0.056,v3,In,3,N,In-N,2,2.155458
InN,Sc,0.056,v3,In,3,N,In-N,3,2.15547
