base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,Y,0.056,v2,In,20,N,In-N,4,2.191419
InN,Y,0.056,v2,In,21,N,In-N,1,2.138221
InN,Y,0.056,v2,In,21,N,In-N,2,2.138957
InN,Y,0.056,v2,In,21,N,In-N,3,2.16557
InN,Y,0.056,v2,In,21,N,In-N,4,2.1831
InN,Y,0.056,v2,In,22,N,In-N,1,2.145637
InN,Y,0.056,v2,In,22,N,In-N,2,2.146247
InN,Y,0.056,v2,In,22,N,In-N,3,2.165104
InN,Y,0.056,v2,In,22,N,In-N,4,2.169408
InN,Y,0.056,v2,In,23,N,In-N,1,2.158642
InN,Y,0.056,v2,In,23,N,In-N,2,2.160795
InN,Y,0.056,v2,In,23,N,In-N,3,2.160916
InN,Y,0.056,v2,In,23,N,In-N,4,2.161116
InN,Y,0.056,v2,In,24,N,In-N,1,2.159776
InN,Y,0.056,v2,In,24,N,In-N,2,2.159933
InN,Y,0.056,v2,In,24,N,In-N,3,2.161681
InN,Y,0.056,v2,In,24,N,In-N,4,2.161683
InN,Y,0.056,v2,In,25,N,In-N,1,2.158225
InN,Y,0.056,v2,In,25,N,In-N,2,2.158225
InN,Y,0.056,v2,In,25,N,In-N,3,2.160517
InN,Y,0.056,v2,In,25,N,In-N,4,2.179858
InN,Y,0.056,v2,In,26,N,In-N,1,2.144539
InN,Y,0.056,v2,In,26,N,In-N,2,2.145791
InN,Y,0.056,v2,In,26,N,In-N,3,2.16728
InN,Y,0.056,v2,In,26,N,In-N,4,2.168375
InN,Y,0.056,v2,In,27,N,In-N,1,2.158641
InN,Y,0.056,v2,In,27,N,In-N,2,2.160793
InN,Y,0.056,v2,In,27,N,In-N,3,2.160915
InN,Y,0.056,v2,In,27,N,In-N,4,2.161116
InN,Y,0.056,v2,In,28,N,In-N,1,2.155387
InN,Y,0.056,v2,In,28,N,In-N,2,2.155388
InN,Y,0.056,v2,In,28,N,In-N,3,2.163915
InN,Y,0.056,v2,In,28,N,In-N,4,2.176204
InN,Y,0.056,v2,In,29,N,In-N,1,2.145109
InN,Y,0.056,v2,In,29,N,In-N,2,2.145854
InN,Y,0.056,v2,In,29,N,In-N,3,2.166803
InN,Y,0.056,v2,In,29,N,In-N,4,2.170416
InN,Y,0.056,v2,In,30,N,In-N,1,2.14454
InN,Y,0.056,v2,In,30,N,In-N,2,2.145792
InN,Y,0.056,v2,In,30,N,In-N,3,2.167281
InN,Y,0.056,v2,In,30,N,In-N,4,2.168375
InN,Y,0.056,v2,In,31,N,In-N,1,2.159144
InN,Y,0.056,v2,In,31,N,In-N,2,2.165393
InN,Y,0.056,v2,In,31,N,In-N,3,2.166567
InN,Y,0.056,v2,In,31,N,In-N,4,2.166568
InN,Y,0.056,v2,In,32,N,In-N,1,2.159776
InN,Y,0.056,v2,In,32,N,In-N,2,2.159931
InN,Y,0.056,v2,In,32,N,In-N,3,2.161679
InN,Y,0.056,v2,In,32,N,In-N,4,2.161682
InN,Y,0.056,v2,In,33,N,In-N,1,2.145108
InN,Y,0.056,v2,In,33,N,In-N,2,2.145852
InN,Y,0.056,v2,In,33,N,In-N,3,2.166803
InN,Y,0.056,v2,In,33,N,In-N,4,2.170416
InN,Y,0.056,v2,In,34,N,In-N,1,2.161371
InN,Y,0.056,v2,In,34,N,In-N,2,2.162788
InN,Y,0.056,v2,In,34,N,In-N,3,2.169338
InN,Y,0.056,v2,In,34,N,In-N,4,2.169338
InN,Y,0.056,v2,Y,35,N,Y-N,1,2.226143
InN,Y,0.056,v2,Y,35,N,Y-N,2,2.226143
InN,Y,0.056,v2,Y,35,N,Y-N,3,2.226697
InN,Y,0.056,v2,Y,35,N,Y-N,4,2.254222
InN,Y,0.056,v2,Y,36,N,Y-N,1,2.226967
InN,Y,0.056,v2,Y,36,N,Y-N,2,2.227135
InN,Y,0.056,v2,Y,36,N,Y-N,3,2.227136
InN,Y,0.056,v2,Y,36,N,Y-N,4,2.250509
InN,Y,0.056,v3,In,1,N,In-N,1,2.145555
InN,Y,0.056,v3,In,1,N,In-N,2,2.14585
InN,Y,0.056,v3,In,1,N,In-N,3,2.167242
InN,Y,0.056,v3,In,1,N,In-N,4,2.167894
InN,Y,0.056,v3,In,2,N,In-N,1,2.162056
InN,Y,0.056,v3,In,2,N,In-N,2,2.16229
InN,Y,0.056,v3,In,2,N,In-N,3,2.162291
InN,Y,0.056,v3,In,2,N,In-N,4,2.165696
InN,Y,0.056,v3,In,3,N,In-N,1,2.161113
InN,Y,0.056,v3,In,3,N,In-N,2,2.161116
InN,Y,0.056,v3,In,3,N,In-N,3,2.16263
InN,Y,0.056,v3,In,3,N,In-N,4,2.169032
InN,Y,0.056,v3,In,4,N,In-N,1,2.144734
InN,Y,0.056,v3,In,4,N,In-N,2,2.144834
InN,Y,0.056,v3,In,4,N,In-N,3,2.168294
InN,Y,0.056,v3,In,4,N,In-N,4,2.170303
InN,Y,0.056,v3,In,5,N,In-N,1,2.141656
InN,Y,0.056,v3,In,5,N,In-N,2,2.149947
InN,Y,0.056,v3,In,5,N,In-N,3,2.166207
InN,Y,0.056,v3,In,5,N,In-N,4,2.172455
InN,Y,0.056,v3,In,6,N,In-N,1,2.158031
InN,Y,0.056,v3,In,6,N,In-N,2,2.158215
InN,Y,0.056,v3,In,6,N,In-N,3,2.164869
InN,Y,0.056,v3,In,6,N,In-N,4,2.165257
InN,Y,0.056,v3,In,7,N,In-N,1,2.159707
InN,Y,0.056,v3,In,7,N,In-N,2,2.159948
