base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
Sc,Sc,0.111,v1,Al,9,N,Al-N,2,1.908716
Sc,Sc,0.111,v1,Al,9,N,Al-N,3,1.91034
Sc,Sc,0.111,v1,Al,9,N,Al-N,4,1.910357
Sc,Sc,0.111,v1,Al,10,N,Al-N,1,1.870228
Sc,Sc,0.111,v1,Al,10,N,Al-N,2,1.893752
Sc,Sc,0.111,v1,Al,10,N,Al-N,3,1.893763
Sc,Sc,0.111,v1,Al,10,N,Al-N,4,1.930385
Sc,Sc,0.111,v1,Al,11,N,Al-N,1,1.867385
Sc,Sc,0.111,v1,Al,11,N,Al-N,2,1.870503
Sc,Sc,0.111,v1,Al,11,N,Al-N,3,1.881073
Sc,Sc,0.111,v1,Al,11,N,Al-N,4,1.903373
Sc,Sc,0.111,v1,Al,12,N,Al-N,1,1.874483
Sc,Sc,0.111,v1,Al,12,N,Al-N,2,1.882325
Sc,Sc,0.111,v1,Al,12,N,Al-N,3,1.908997
Sc,Sc,0.111,v1,Al,12,N,Al-N,4,1.913617
Sc,Sc,0.111,v1,Al,13,N,Al-N,1,1.883265
Sc,Sc,0.111,v1,Al,13,N,Al-N,2,1.899979
Sc,Sc,0.111,v1,Al,13,N,Al-N,3,1.902386
Sc,Sc,0.111,v1,Al,13,N,Al-N,4,1.90888
Sc,Sc,0.111,v1,Al,14,N,Al-N,1,1.855398
Sc,Sc,0.111,v1,Al,14,N,Al-N,2,1.865862
Sc,Sc,0.111,v1,Al,14,N,Al-N,3,1.880811
Sc,Sc,0.111,v1,Al,14,N,Al-N,4,1.945529
Sc,Sc,0.111,v1,Al,15,N,Al-N,1,1.885435
Sc,Sc,0.111,v1,Al,15,N,Al-N,2,1.893451
Sc,Sc,0.111,v1,Al,15,N,Al-N,3,1.903934
Sc,Sc,0.111,v1,Al,15,N,Al-N,4,1.911423
Sc,Sc,0.111,v1,Al,16,N,Al-N,1,1.898341
Sc,Sc,0.111,v1,Al,16,N,Al-N,2,1.898775
Sc,Sc,0.111,v1,Al,16,N,Al-N,3,1.904362
Sc,Sc,0.111,v1,Al,16,N,Al-N,4,1.90706
Sc,Sc,0.111,v1,Al,17,N,Al-N,1,1.847521
