base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
AlN,La,0.056,v2,Al,34,N-Al-N,3-4,109.1549
AlN,La,0.056,v2,La,35,N-La-N,1-2,111.787
AlN,La,0.056,v2,La,35,N-La-N,1-3,107.8548
AlN,La,0.056,v2,La,35,N-La-N,1-4,110.4491
AlN,La,0.056,v2,La,35,N-La-N,2-3,107.8548
AlN,La,0.056,v2,La,35,N-La-N,2-4,110.4491
AlN,La,0.056,v2,La,35,N-La-N,3-4,108.3121
AlN,La,0.056,v2,La,36,N-La-N,1-2,109.5561
AlN,La,0.056,v2,La,36,N-La-N,1-3,112.4368
AlN,La,0.056,v2,La,36,N-La-N,1-4,106.7024
AlN,La,0.056,v2,La,36,N-La-N,2-3,112.4364
AlN,La,0.056,v2,La,36,N-La-N,2-4,106.702
AlN,La,0.056,v2,La,36,N-La-N,3-4,108.6784
AlN,La,0.056,v3,Al,1,N-Al-N,1-2,101.2034
AlN,La,0.056,v3,Al,1,N-Al-N,1-3,110.1166
AlN,La,0.056,v3,Al,1,N-Al-N,1-4,114.1889
AlN,La,0.056,v3,Al,1,N-Al-N,2-3,111.3198
AlN,La,0.056,v3,Al,1,N-Al-N,2-4,114.5522
AlN,La,0.056,v3,Al,1,N-Al-N,3-4,105.5694
AlN,La,0.056,v3,Al,2,N-Al-N,1-2,111.4377
AlN,La,0.056,v3,Al,2,N-Al-N,1-3,111.4377
AlN,La,0.056,v3,Al,2,N-Al-N,1-4,107.6319
AlN,La,0.056,v3,Al,2,N-Al-N,2-3,110.5509
AlN,La,0.056,v3,Al,2,N-Al-N,2-4,107.7995
AlN,La,0.056,v3,Al,2,N-Al-N,3-4,107.7995
AlN,La,0.056,v3,Al,3,N-Al-N,1-2,111.4478
AlN,La,0.056,v3,Al,3,N-Al-N,1-3,109.7515
AlN,La,0.056,v3,Al,3,N-Al-N,1-4,108.6831
AlN,La,0.056,v3,Al,3,N-Al-N,2-3,109.7516
AlN,La,0.056,v3,Al,3,N-Al-N,2-4,108.6831
AlN,La,0.056,v3,Al,3,N-Al-N,3-4,108.4598
AlN,La,0.056,v3,Al,4,N-Al-N,1-2,103.5806
AlN,La,0.056,v3,Al,4,N-Al-N,1-3,112.4829
AlN,La,0.056,v3,Al,4,N-Al-N,1-4,112.0476
AlN,La,0.056,v3,Al,4,N-Al-N,2-3,112.2919
AlN,La,0.056,v3,Al,4,N-Al-N,2-4,110.0042
AlN,La,0.056,v3,Al,4,N-Al-N,3-4,106.5299
AlN,La,0.056,v3,Al,5,N-Al-N,1-2,103.3238
AlN,La,0.056,v3,Al,5,N-Al-N,1-3,98.1243
AlN,La,0.056,v3,Al,5,N-Al-N,1-4,116.8848
