base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,Sc,0.056,v0,Ga,26,N-Ga-N,1-3,110.7234
GaN,Sc,0.056,v0,Ga,26,N-Ga-N,1-4,106.9198
GaN,Sc,0.056,v0,Ga,26,N-Ga-N,2-3,109.988
GaN,Sc,0.056,v0,Ga,26,N-Ga-N,2-4,109.2077
GaN,Sc,0.056,v0,Ga,26,N-Ga-N,3-4,109.2074
GaN,Sc,0.056,v0,Ga,27,N-Ga-N,1-2,107.9046
GaN,Sc,0.056,v0,Ga,27,N-Ga-N,1-3,108.8504
GaN,Sc,0.056,v0,Ga,27,N-Ga-N,1-4,111.156
GaN,Sc,0.056,v0,Ga,27,N-Ga-N,2-3,109.6673
GaN,Sc,0.056,v0,Ga,27,N-Ga-N,2-4,110.4764
GaN,Sc,0.056,v0,Ga,27,N-Ga-N,3-4,108.7608
GaN,Sc,0.056,v0,Ga,28,N-Ga-N,1-2,106.4987
GaN,Sc,0.056,v0,Ga,28,N-Ga-N,1-3,111.3003
GaN,Sc,0.056,v0,Ga,28,N-Ga-N,1-4,109.9766
GaN,Sc,0.056,v0,Ga,28,N-Ga-N,2-3,110.528
GaN,Sc,0.056,v0,Ga,28,N-Ga-N,2-4,109.8452
GaN,Sc,0.056,v0,Ga,28,N-Ga-N,3-4,108.6783
GaN,Sc,0.056,v0,Ga,29,N-Ga-N,1-2,109.2852
GaN,Sc,0.056,v0,Ga,29,N-Ga-N,1-3,109.2513
GaN,Sc,0.056,v0,Ga,29,N-Ga-N,1-4,110.1428
GaN,Sc,0.056,v0,Ga,29,N-Ga-N,2-3,109.2514
GaN,Sc,0.056,v0,Ga,29,N-Ga-N,2-4,110.1425
GaN,Sc,0.056,v0,Ga,29,N-Ga-N,3-4,108.7472
GaN,Sc,0.056,v0,Ga,30,N-Ga-N,1-2,108.6444
GaN,Sc,0.056,v0,Ga,30,N-Ga-N,1-3,107.9912
GaN,Sc,0.056,v0,Ga,30,N-Ga-N,1-4,108.4075
GaN,Sc,0.056,v0,Ga,30,N-Ga-N,2-3,110.4049
GaN,Sc,0.056,v0,Ga,30,N-Ga-N,2-4,110.6449
GaN,Sc,0.056,v0,Ga,30,N-Ga-N,3-4,110.6625
GaN,Sc,0.056,v0,Ga,31,N-Ga-N,1-2,107.9038
GaN,Sc,0.056,v0,Ga,31,N-Ga-N,1-3,108.8506
GaN,Sc,0.056,v0,Ga,31,N-Ga-N,1-4,111.1567
GaN,Sc,0.056,v0,Ga,31,N-Ga-N,2-3,109.667
GaN,Sc,0.056,v0,Ga,31,N-Ga-N,2-4,110.4763
GaN,Sc,0.056,v0,Ga,31,N-Ga-N,3-4,108.7612
GaN,Sc,0.056,v0,Ga,32,N-Ga-N,1-2,107.3672
GaN,Sc,0.056,v0,Ga,32,N-Ga-N,1-3,107.3556
GaN,Sc,0.056,v0,Ga,32,N-Ga-N,1-4,108.2552
GaN,Sc,0.056,v0,Ga,32,N-Ga-N,2-3,112.4214
GaN,Sc,0.056,v0,Ga,32,N-Ga-N,2-4,110.4134
GaN,Sc,0.056,v0,Ga,32,N-Ga-N,3-4,110.8322
GaN,Sc,0.056,v0,Ga,33,N-Ga-N,1-2,108.6444
GaN,Sc,0.056,v0,Ga,33,N-Ga-N,1-3,107.9911
GaN,Sc,0.056,v0,Ga,33,N-Ga-N,1-4,108.4073
GaN,Sc,0.056,v0,Ga,33,N-Ga-N,2-3,110.4049
GaN,Sc,0.056,v0,Ga,33,N-Ga-N,2-4,110.6451
GaN,Sc,0.056,v0,Ga,33,N-Ga-N,3-4,110.6624
GaN,Sc,0.056,v0,Ga,34,N-Ga-N,1-2,108.6789
GaN,Sc,0.056,v0,Ga,34,N-Ga-N,1-3,108.4224
GaN,Sc,0.056,v0,Ga,34,N-Ga-N,1-4,108.4224
GaN,Sc,0.056,v0,Ga,34,N-Ga-N,2-3,110.4489
GaN,Sc,0.056,v0,Ga,34,N-Ga-N,2-4,110.4484
GaN,Sc,0.056,v0,Ga,34,N-Ga-N,3-4,110.3539
GaN,Sc,0.056,v0,Sc,35,N-Sc-N,1-2,111.505
GaN,Sc,0.056,v0,Sc,35,N-Sc-N,1-3,111.5014
GaN,Sc,0.056,v0,Sc,35,N-Sc-N,1-4,106.137
GaN,Sc,0.056,v0,Sc,35,N-Sc-N,2-3,111.6838
GaN,Sc,0.056,v0,Sc,35,N-Sc-N,2-4,107.8609
GaN,Sc,0.056,v0,Sc,35,N-Sc-N,3-4,107.8581
GaN,Sc,0.056,v0,Sc,36,N-Sc-N,1-2,114.4622
GaN,Sc,0.056,v0,Sc,36,N-Sc-N,1-3,112.7706
GaN,Sc,0.056,v0,Sc,36,N-Sc-N,1-4,104.9964
GaN,Sc,0.056,v0,Sc,36,N-Sc-N,2-3,112.7697
GaN,Sc,0.056,v0,Sc,36,N-Sc-N,2-4,104.9951
GaN,Sc,0.056,v0,Sc,36,N-Sc-N,3-4,105.7923
GaN,Sc,0.056,v1,Ga,1,N-Ga-N,1-2,108.2599
GaN,Sc,0.056,v1,Ga,1,N-Ga-N,1-3,107.477
GaN,Sc,0.056,v1,Ga,1,N-Ga-N,1-4,112.8072
GaN,Sc,0.056,v1,Ga,1,N-Ga-N,2-3,109.9865
GaN,Sc,0.056,v1,Ga,1,N-Ga-N,2-4,107.0656
GaN,Sc,0.056,v1,Ga,1,N-Ga-N,3-4,111.2053
GaN,Sc,0.056,v1,Ga,2,N-Ga-N,1-2,106.7361
GaN,Sc,0.056,v1,Ga,2,N-Ga-N,1-3,107.2934
GaN,Sc,0.056,v1,Ga,2,N-Ga-N,1-4,109.1
GaN,Sc,0.056,v1,Ga,2,N-Ga-N,2-3,112.3157
