base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,La,0.056,v2,In,10,N,In-N,3,2.156071
InN,La,0.056,v2,In,10,N,In-N,4,2.187569
InN,La,0.056,v2,In,11,N,In-N,1,2.143828
InN,La,0.056,v2,In,11,N,In-N,2,2.145688
InN,La,0.056,v2,In,11,N,In-N,3,2.163526
InN,La,0.056,v2,In,11,N,In-N,4,2.168205
InN,La,0.056,v2,In,12,N,In-N,1,2.165333
InN,La,0.056,v2,In,12,N,In-N,2,2.168336
InN,La,0.056,v2,In,12,N,In-N,3,2.172273
InN,La,0.056,v2,In,12,N,In-N,4,2.172274
InN,La,0.056,v2,In,13,N,In-N,1,2.154348
InN,La,0.056,v2,In,13,N,In-N,2,2.16166
InN,La,0.056,v2,In,13,N,In-N,3,2.163675
InN,La,0.056,v2,In,13,N,In-N,4,2.167907
InN,La,0.056,v2,In,14,N,In-N,1,2.125732
InN,La,0.056,v2,In,14,N,In-N,2,2.128368
InN,La,0.056,v2,In,14,N,In-N,3,2.164524
InN,La,0.056,v2,In,14,N,In-N,4,2.201176
InN,La,0.056,v2,In,15,N,In-N,1,2.152294
InN,La,0.056,v2,In,15,N,In-N,2,2.153876
InN,La,0.056,v2,In,15,N,In-N,3,2.17111
InN,La,0.056,v2,In,15,N,In-N,4,2.17307
InN,La,0.056,v2,In,16,N,In-N,1,2.154347
InN,La,0.056,v2,In,16,N,In-N,2,2.161661
InN,La,0.056,v2,In,16,N,In-N,3,2.163677
InN,La,0.056,v2,In,16,N,In-N,4,2.167907
InN,La,0.056,v2,In,17,N,In-N,1,2.160908
InN,La,0.056,v2,In,17,N,In-N,2,2.16091
InN,La,0.056,v2,In,17,N,In-N,3,2.165789
InN,La,0.056,v2,In,17,N,In-N,4,2.165938
InN,La,0.056,v2,In,18,N,In-N,1,2.139061
InN,La,0.056,v2,In,18,N,In-N,2,2.140322
InN,La,0.056,v2,In,18,N,In-N,3,2.170481
InN,La,0.056,v2,In,18,N,In-N,4,2.181427
InN,La,0.056,v2,In,19,N,In-N,1,2.152294
InN,La,0.056,v2,In,19,N,In-N,2,2.15387
InN,La,0.056,v2,In,19,N,In-N,3,2.171109
InN,La,0.056,v2,In,19,N,In-N,4,2.173071
