base_strc,alloy,x,version,cation,cation_no,angle_label,bond_angle_deg
AlN,Y,0,v0,Al,30,N-Al-N,110.7191
AlN,Y,0,v0,Al,30,N-Al-N,108.1883
AlN,Y,0,v0,Al,30,N-Al-N,108.188
AlN,Y,0,v0,Al,31,N-Al-N,110.7314
AlN,Y,0,v0,Al,31,N-Al-N,110.7191
AlN,Y,0,v0,Al,31,N-Al-N,108.1883
AlN,Y,0,v0,Al,31,N-Al-N,110.7191
AlN,Y,0,v0,Al,31,N-Al-N,108.1883
AlN,Y,0,v0,Al,31,N-Al-N,108.188
AlN,Y,0,v0,Al,32,N-Al-N,110.7314
AlN,Y,0,v0,Al,32,N-Al-N,110.7191
AlN,Y,0,v0,Al,32,N-Al-N,108.1883
AlN,Y,0,v0,Al,32,N-Al-N,110.7191
AlN,Y,0,v0,Al,32,N-Al-N,108.1883
AlN,Y,0,v0,Al,32,N-Al-N,108.188
AlN,Y,0,v0,Al,33,N-Al-N,110.7314
AlN,Y,0,v0,Al,33,N-Al-N,110.7191
AlN,Y,0,v0,Al,33,N-Al-N,108.1883
AlN,Y,0,v0,Al,33,N-Al-N,110.7191
AlN,Y,0,v0,Al,33,N-Al-N,108.1883
AlN,Y,0,v0,Al,33,N-Al-N,108.188
AlN,Y,0,v0,Al,34,N-Al-N,110.7314
AlN,Y,0,v0,Al,34,N-Al-N,110.7191
AlN,Y,0,v0,Al,34,N-Al-N,108.1883
AlN,Y,0,v0,Al,34,N-Al-N,110.7191
AlN,Y,0,v0,Al,34,N-Al-N,108.1883
AlN,Y,0,v0,Al,34,N-Al-N,108.188
AlN,Y,0,v0,Al,35,N-Al-N,110.7314
AlN,Y,0,v0,Al,35,N-Al-N,110.7191
AlN,Y,0,v0,Al,35,N-Al-N,108.1883
AlN,Y,0,v0,Al,35,N-Al-N,110.7191
AlN,Y,0,v0,Al,35,N-Al-N,108.1883
AlN,Y,0,v0,Al,35,N-Al-N,108.188
AlN,Y,0,v0,Al,36,N-Al-N,110.7314
AlN,Y,0,v0,Al,36,N-Al-N,110.7191
AlN,Y,0,v0,Al,36,N-Al-N,108.1883
AlN,Y,0,v0,Al,36,N-Al-N,110.7191
AlN,Y,0,v0,Al,36,N-Al-N,108.1883
AlN,Y,0,v0,Al,36,N-Al-N,108.188
AlN,Y,0.111,v0,Y,1,N-Y-N,109.8963
AlN,Y,0.111,v0,Y,1,N-Y-N,114.4224
AlN,Y,0.111,v0,Y,1,N-Y-N,106.8198
AlN,Y,0.111,v0,Y,1,N-Y-N,112.3309
AlN,Y,0.111,v0,Y,1,N-Y-N,105.8421
AlN,Y,0.111,v0,Y,1,N-Y-N,106.9679
AlN,Y,0.111,v0,Y,2,N-Y-N,102.2669
AlN,Y,0.111,v0,Y,2,N-Y-N,113.9386
AlN,Y,0.111,v0,Y,2,N-Y-N,102.197
AlN,Y,0.111,v0,Y,2,N-Y-N,115.6271
AlN,Y,0.111,v0,Y,2,N-Y-N,110.54
AlN,Y,0.111,v0,Y,2,N-Y-N,111.1707
AlN,Y,0.111,v0,Y,3,N-Y-N,118.2171
AlN,Y,0.111,v0,Y,3,N-Y-N,116.1071
AlN,Y,0.111,v0,Y,3,N-Y-N,100.8046
AlN,Y,0.111,v0,Y,3,N-Y-N,112.0067
AlN,Y,0.111,v0,Y,3,N-Y-N,102.1978
AlN,Y,0.111,v0,Y,3,N-Y-N,104.6
AlN,Y,0.111,v0,Y,4,N-Y-N,104.8528
AlN,Y,0.111,v0,Y,4,N-Y-N,117.314
AlN,Y,0.111,v0,Y,4,N-Y-N,106.9708
AlN,Y,0.111,v0,Y,4,N-Y-N,115.1114
AlN,Y,0.111,v0,Y,4,N-Y-N,104.9889
AlN,Y,0.111,v0,Y,4,N-Y-N,106.7052
AlN,Y,0.111,v0,Al,5,N-Al-N,107.9783
AlN,Y,0.111,v0,Al,5,N-Al-N,105.535
AlN,Y,0.111,v0,Al,5,N-Al-N,115.1282
AlN,Y,0.111,v0,Al,5,N-Al-N,115.3246
AlN,Y,0.111,v0,Al,5,N-Al-N,103.3299
AlN,Y,0.111,v0,Al,5,N-Al-N,109.8613
AlN,Y,0.111,v0,Al,6,N-Al-N,105.4103
AlN,Y,0.111,v0,Al,6,N-Al-N,102.0022
AlN,Y,0.111,v0,Al,6,N-Al-N,109.5557
AlN,Y,0.111,v0,Al,6,N-Al-N,113.8668
AlN,Y,0.111,v0,Al,6,N-Al-N,112.9056
AlN,Y,0.111,v0,Al,6,N-Al-N,112.2091
AlN,Y,0.111,v0,Al,7,N-Al-N,116.9733
AlN,Y,0.111,v0,Al,7,N-Al-N,101.4177
AlN,Y,0.111,v0,Al,7,N-Al-N,113.0027
AlN,Y,0.111,v0,Al,7,N-Al-N,102.5262
AlN,Y,0.111,v0,Al,7,N-Al-N,114.6573
AlN,Y,0.111,v0,Al,7,N-Al-N,105.9832
AlN,Y,0.111,v0,Al,8,N-Al-N,106.5098
AlN,Y,0.111,v0,Al,8,N-Al-N,107.64
AlN,Y,0.111,v0,Al,8,N-Al-N,115.3006
AlN,Y,0.111,v0,Al,8,N-Al-N,118.2062
AlN,Y,0.111,v0,Al,8,N-Al-N,104.8742
AlN,Y,0.111,v0,Al,8,N-Al-N,104.716
AlN,Y,0.111,v0,Al,9,N-Al-N,104.9947
AlN,Y,0.111,v0,Al,9,N-Al-N,104.1657
AlN,Y,0.111,v0,Al,9,N-Al-N,115.7299
AlN,Y,0.111,v0,Al,9,N-Al-N,112.3766
AlN,Y,0.111,v0,Al,9,N-Al-N,112.3917
AlN,Y,0.111,v0,Al,9,N-Al-N,107.0139
AlN,Y,0.111,v0,Al,10,N-Al-N,112.6175
AlN,Y,0.111,v0,Al,10,N-Al-N,112.8874
AlN,Y,0.111,v0,Al,10,N-Al-N,106.063
AlN,Y,0.111,v0,Al,10,N-Al-N,113.369
AlN,Y,0.111,v0,Al,10,N-Al-N,105.301
AlN,Y,0.111,v0,Al,10,N-Al-N,105.76
AlN,Y,0.111,v0,Al,11,N-Al-N,101.2431
AlN,Y,0.111,v0,Al,11,N-Al-N,104.4949
AlN,Y,0.111,v0,Al,11,N-Al-N,109.9191
AlN,Y,0.111,v0,Al,11,N-Al-N,117.2511
AlN,Y,0.111,v0,Al,11,N-Al-N,111.0919
AlN,Y,0.111,v0,Al,11,N-Al-N,111.8903
AlN,Y,0.111,v0,Al,12,N-Al-N,111.347
AlN,Y,0.111,v0,Al,12,N-Al-N,111.386
AlN,Y,0.111,v0,Al,12,N-Al-N,106.5854
AlN,Y,0.111,v0,Al,12,N-Al-N,100.8802
AlN,Y,0.111,v0,Al,12,N-Al-N,120.2206
AlN,Y,0.111,v0,Al,12,N-Al-N,106.1628
AlN,Y,0.111,v0,Al,13,N-Al-N,100.2477
AlN,Y,0.111,v0,Al,13,N-Al-N,108.5789
AlN,Y,0.111,v0,Al,13,N-Al-N,110.2261
AlN,Y,0.111,v0,Al,13,N-Al-N,112.865
AlN,Y,0.111,v0,Al,13,N-Al-N,112.9518
AlN,Y,0.111,v0,Al,13,N-Al-N,111.3488
AlN,Y,0.111,v0,Al,14,N-Al-N,103.4651
AlN,Y,0.111,v0,Al,14,N-Al-N,105.0713
AlN,Y,0.111,v0,Al,14,N-Al-N,109.717
AlN,Y,0.111,v0,Al,14,N-Al-N,115.9481
AlN,Y,0.111,v0,Al,14,N-Al-N,110.1468
AlN,Y,0.111,v0,Al,14,N-Al-N,111.8949
AlN,Y,0.111,v0,Al,15,N-Al-N,106.2603
AlN,Y,0.111,v0,Al,15,N-Al-N,104.2726
AlN,Y,0.111,v0,Al,15,N-Al-N,112.7205
AlN,Y,0.111,v0,Al,15,N-Al-N,112.8326
AlN,Y,0.111,v0,Al,15,N-Al-N,110.7209
AlN,Y,0.111,v0,Al,15,N-Al-N,109.8725
AlN,Y,0.111,v0,Al,16,N-Al-N,106.6665
AlN,Y,0.111,v0,Al,16,N-Al-N,106.1236
AlN,Y,0.111,v0,Al,16,N-Al-N,113.4791
AlN,Y,0.111,v0,Al,16,N-Al-N,109.2416
AlN,Y,0.111,v0,Al,16,N-Al-N,112.98
AlN,Y,0.111,v0,Al,16,N-Al-N,108.0836
AlN,Y,0.111,v0,Al,17,N-Al-N,113.3875
AlN,Y,0.111,v0,Al,17,N-Al-N,112.6695
AlN,Y,0.111,v0,Al,17,N-Al-N,100.8188
AlN,Y,0.111,v0,Al,17,N-Al-N,110.9184
AlN,Y,0.111,v0,Al,17,N-Al-N,109.3933
AlN,Y,0.111,v0,Al,17,N-Al-N,109.1069
AlN,Y,0.111,v0,Al,18,N-Al-N,103.8693
AlN,Y,0.111,v0,Al,18,N-Al-N,105.5095
AlN,Y,0.111,v0,Al,18,N-Al-N,106.9695
AlN,Y,0.111,v0,Al,18,N-Al-N,114.9223
AlN,Y,0.111,v0,Al,18,N-Al-N,110.8367
AlN,Y,0.111,v0,Al,18,N-Al-N,113.7571
AlN,Y,0.111,v0,Al,19,N-Al-N,106.6302
AlN,Y,0.111,v0,Al,19,N-Al-N,105.3707
AlN,Y,0.111,v0,Al,19,N-Al-N,112.0251
AlN,Y,0.111,v0,Al,19,N-Al-N,112.6527
AlN,Y,0.111,v0,Al,19,N-Al-N,110.3637
AlN,Y,0.111,v0,Al,19,N-Al-N,109.7003
AlN,Y,0.111,v0,Al,20,N-Al-N,104.4101
AlN,Y,0.111,v0,Al,20,N-Al-N,110.1291
AlN,Y,0.111,v0,Al,20,N-Al-N,114.2353
AlN,Y,0.111,v0,Al,20,N-Al-N,108.9076
AlN,Y,0.111,v0,Al,20,N-Al-N,113.9019
AlN,Y,0.111,v0,Al,20,N-Al-N,105.2389
AlN,Y,0.111,v0,Al,21,N-Al-N,106.2924
AlN,Y,0.111,v0,Al,21,N-Al-N,105.2275
AlN,Y,0.111,v0,Al,21,N-Al-N,107.1681
AlN,Y,0.111,v0,Al,21,N-Al-N,111.522
AlN,Y,0.111,v0,Al,21,N-Al-N,112.2179
AlN,Y,0.111,v0,Al,21,N-Al-N,113.7727
AlN,Y,0.111,v0,Al,22,N-Al-N,105.7412
AlN,Y,0.111,v0,Al,22,N-Al-N,105.3491
AlN,Y,0.111,v0,Al,22,N-Al-N,107.4163
AlN,Y,0.111,v0,Al,22,N-Al-N,114.1014
AlN,Y,0.111,v0,Al,22,N-Al-N,110.9195
AlN,Y,0.111,v0,Al,22,N-Al-N,112.6812
AlN,Y,0.111,v0,Al,23,N-Al-N,100.8165
AlN,Y,0.111,v0,Al,23,N-Al-N,107.9013
AlN,Y,0.111,v0,Al,23,N-Al-N,115.6675
AlN,Y,0.111,v0,Al,23,N-Al-N,112.6292
AlN,Y,0.111,v0,Al,23,N-Al-N,113.2586
AlN,Y,0.111,v0,Al,23,N-Al-N,106.5833
AlN,Y,0.111,v0,Al,24,N-Al-N,105.4064
AlN,Y,0.111,v0,Al,24,N-Al-N,105.6398
AlN,Y,0.111,v0,Al,24,N-Al-N,107.1324
