base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,B,0.056,v1,Ga,1,N-Ga-N,1-4,105.2175
GaN,B,0.056,v1,Ga,1,N-Ga-N,2-3,104.3022
GaN,B,0.056,v1,Ga,1,N-Ga-N,2-4,115.9779
GaN,B,0.056,v1,Ga,1,N-Ga-N,3-4,110.8967
GaN,B,0.056,v1,Ga,2,N-Ga-N,1-2,108.5846
GaN,B,0.056,v1,Ga,2,N-Ga-N,1-3,108.9826
GaN,B,0.056,v1,Ga,2,N-Ga-N,1-4,106.1355
GaN,B,0.056,v1,Ga,2,N-Ga-N,2-3,106.113
GaN,B,0.056,v1,Ga,2,N-Ga-N,2-4,112.4647
GaN,B,0.056,v1,Ga,2,N-Ga-N,3-4,114.4335
GaN,B,0.056,v1,Ga,3,N-Ga-N,1-2,109.3854
GaN,B,0.056,v1,Ga,3,N-Ga-N,1-3,109.2138
GaN,B,0.056,v1,Ga,3,N-Ga-N,1-4,108.6233
GaN,B,0.056,v1,Ga,3,N-Ga-N,2-3,109.9956
GaN,B,0.056,v1,Ga,3,N-Ga-N,2-4,108.8739
GaN,B,0.056,v1,Ga,3,N-Ga-N,3-4,110.7213
GaN,B,0.056,v1,Ga,4,N-Ga-N,1-2,109.564
GaN,B,0.056,v1,Ga,4,N-Ga-N,1-3,109.4907
GaN,B,0.056,v1,Ga,4,N-Ga-N,1-4,109.4674
GaN,B,0.056,v1,Ga,4,N-Ga-N,2-3,109.4905
GaN,B,0.056,v1,Ga,4,N-Ga-N,2-4,109.4676
GaN,B,0.056,v1,Ga,4,N-Ga-N,3-4,109.347
GaN,B,0.056,v1,Ga,5,N-Ga-N,1-2,110.6286
GaN,B,0.056,v1,Ga,5,N-Ga-N,1-3,110.6289
GaN,B,0.056,v1,Ga,5,N-Ga-N,1-4,108.9338
GaN,B,0.056,v1,Ga,5,N-Ga-N,2-3,109.4204
GaN,B,0.056,v1,Ga,5,N-Ga-N,2-4,108.5882
GaN,B,0.056,v1,Ga,5,N-Ga-N,3-4,108.5881
GaN,B,0.056,v1,Ga,6,N-Ga-N,1-2,110.4946
GaN,B,0.056,v1,Ga,6,N-Ga-N,1-3,110.3096
GaN,B,0.056,v1,Ga,6,N-Ga-N,1-4,108.284
GaN,B,0.056,v1,Ga,6,N-Ga-N,2-3,109.9725
GaN,B,0.056,v1,Ga,6,N-Ga-N,2-4,107.9396
GaN,B,0.056,v1,Ga,6,N-Ga-N,3-4,109.7891
GaN,B,0.056,v1,Ga,7,N-Ga-N,1-2,110.2118
GaN,B,0.056,v1,Ga,7,N-Ga-N,1-3,106.0102
